identifier,05_CP_PA_-Fe/+Fe__MEAN,05_CP_PA_-Fe/+Fe__STD,01_WC_PH_-Fe/+Fe__MEAN,01_WC_PH_-Fe/+Fe__STD,06_PA/PH__MEAN,06_PA/PH__STD,02_WC_PA_-Fe/+Fe__MEAN,02_WC_PA_-Fe/+Fe__STD,03_WC_PA/PH__MEAN,03_WC_PA/PH__STD,04_CP_PH_-Fe/+Fe__MEAN,04_CP_PH_-Fe/+Fe__STD
"Cre07.g357850.t1.1|PACid:19859913",-0.193311554725,0.218808093828,-2.1435030936,0.630308290612,-1.04209435883,0.001,0.634778528148,0.001,-0.29543078392,0.318422978678,1.01680122762,0.446006890287
"Cre11.g481450.t1.1|PACid:19860202",-0.950182205533,0.45064683596,-1.47900261518,0.123064367255,-0.494281053859,0.23243598983,-0.876490528218,0.368866290392,-0.309041866496,0.412806432722,-0.130337827385,0.0805727891609
"Cre12.g486100.t1.1|PACid:19874515",-1.04749090676,0.001,-0.396007672362,0.313100977521,-0.766716042654,0.370735790569,0.409766689188,0.001,-0.603135192585,0.145405151534,0.283500594344,0.001
"Cre07.g344400.t1.1|PACid:19859115__Cre07.g344550.t1.1|PACid:19859326",-0.0355933327761,0.686453429936,-0.469488040819,0.423898655368,-1.19167349094,0.247211072029,0.40214231096,0.230067733899,-1.14187049034,0.441053808866,0.593025299261,0.419385512267
"Cre12.g520600.t1.1|PACid:19874551",-0.611931253134,0.136232539324,-1.52363363068,0.0773953686139,-0.24784890932,0.134914216412,-0.850088649687,0.142275558382,-0.228656287544,0.259313231543,-0.874960301942,0.001
"Cre12.g551900.t1.1|PACid:19874698",-0.324447495597,0.0709256312314,-0.150837602896,0.001,-1.01915040671,0.29543944517,-0.138424105173,0.001,-0.424502606188,0.17988768644,-0.00677575482089,0.001
"Cre01.g059350.t1.1|PACid:19865610",0.792511483155,0.001,0.0965753975686,0.001,-0.392381985129,0.614767041267,2.05639521684,0.001,-2.16799573582,0.001,0.210462922785,1.14602191799
"Cre03.g189800.t1.1|PACid:19871996",-0.336130896792,0.353709334152,0.178287841024,0.47393715049,-0.0191597535627,0.0882333418439,-0.7324595102,0.124232587911,-0.0884083829539,0.0960035606211,-0.374488896003,0.100369212737
"Cre12.g519249.t1.1|PACid:19874962",-0.922408689325,0.604142667569,-0.705745766454,0.528304438686,-0.199360034404,0.327712320929,-1.59127621841,0.001,0.481028258997,1.98451443138,-1.48871996901,0.140639129501
"Cre02.g143200.t1.2|PACid:19868575",-0.684444171878,0.446208798404,-0.72600679929,0.537468451172,-0.684077109286,0.967297186537,-0.14379660154,0.389853890539,-0.561705687283,0.287959936492,0.0430313404131,0.368953242303
"Cre01.g047550.t1.1|PACid:19865093",-0.412051483561,0.20982168863,-0.0485291853155,0.001,-0.807855147163,0.0723569221329,0.209534179006,0.001,-0.514572301118,0.0746648318826,0.585056181366,0.001
"Cre03.g149100.t1.1|PACid:19871192",-0.526357692531,0.159104288881,-0.903275696269,0.329353498962,-2.08589944092,0.204582579202,-0.531665083807,0.158504080683,-1.49762643538,0.530009857057,-0.611819551841,0.397883158949
"Cre01.g072200.t1.1|PACid:19865230",-0.258921636137,0.423502048968,-0.155468817324,0.157282751484,-0.904001889096,0.173822517604,-0.597671001448,0.537533511119,-0.431824407709,0.277196287856,0.547233982296,0.0990221073565
"Cre02.g102250.t1.1|PACid:19869686",-0.0230002679058,0.233515983402,-0.866234975783,0.864203790737,-0.885831506456,0.0235295015355,-0.753210616051,0.275312696769,-0.556622686047,0.104391012255,0.931625394067,0.506382446221
"Cre13.g599400.t1.1|PACid:19870602",0.295228340047,0.78060160938,-0.533767372867,0.225151856008,-0.923319163736,0.557431940469,-0.461459182695,0.487964810998,-0.0429667699957,0.250555959344,0.940985357461,0.535854987314
"Cre07.g357200.t1.1|PACid:19859897__Cre13.g597550.t1.1|PACid:19870442",-0.891400206324,0.001,0.101049316126,0.809884833069,-0.767820461471,0.128965256949,-1.60253057168,0.379292926618,-0.839546795919,0.333000522755,0.118536484022,0.321365862487
"Cre01.g032700.t1.1|PACid:19865855",0.380979458888,0.267288695012,0.919585978678,0.354871745454,0.136168735337,0.120001298112,-0.199768021064,0.138228130899,-0.0459215061453,0.0142678511676,1.46173766919,0.119092294937
"Cre06.g283950.t1.1|PACid:19863027__Cre06.g284200.t1.1|PACid:19862969__Cre06.g284250.t1.1|PACid:19863754__Cre06.g285250.t1.1|PACid:19864033__Cre12.g548400.t1.1|PACid:19874556__Cre12.g548950.t1.1|PACid:19874871__Cre23.g766250.t1.1|PACid:19858900__Cre32.g781300.t1.1|PACid:19862251",0.345205570016,0.372958515755,-0.44112193324,0.23119417709,0.114280522129,0.168180739242,0.407378103077,0.50468568983,0.238343684198,0.0420722127951,0.207100096674,0.641262196406
"Cre02.g083800.t1.1|PACid:19868379",0.800663934899,0.209090791448,1.75959399662,0.104249370031,-0.331209937797,0.03547387399,0.145019845324,0.181335488647,-0.285747924943,0.231050710619,1.18625625101,0.0426653384572
"Cre06.g280950.t1.1|PACid:19863154",0.162538737475,0.129064694841,0.842684785428,0.0898975805056,-0.708702054086,0.376221246356,0.235454872731,0.232045582282,-0.629791336391,0.196791922646,1.13502181295,0.1955787376
"Cre14.g630100.t1.1|PACid:19860814",-0.183297376582,0.123988574885,-0.388306474706,1.03799224034,-0.946119050352,0.001,-0.710196810894,0.00746694873926,-0.593813849575,0.281145402393,0.743433054141,0.498402765141
"Cre09.g400650.t1.1|PACid:19862871",0.00727696812462,0.0996830700619,-0.688514689877,0.47240704326,-1.03881516183,0.0381107452021,-0.29508639793,0.219515067325,-0.410514069707,0.0801469123804,0.559144398204,0.475690532351
"Cre11.g468300.t1.1|PACid:19860036",0.280987215698,0.508567948273,0.243274807598,1.09941257986,-1.38432545124,0.001,0.253968008101,0.421809322524,-0.307858446374,0.288201473439,0.563355749232,1.21776928345
"Cre10.g421600.t1.1|PACid:19873274",-0.50674586867,0.191053214474,-0.0733880624579,0.001,-0.921962103835,0.883449266075,-0.333804537556,0.001,-0.301808893072,0.140594094138,0.167524778315,0.11028375869
"Cre12.g512000.t1.1|PACid:19874396",0.0809036453068,0.34544489865,0.888126853273,0.42568405433,-0.141352156478,0.611806230227,0.443252418865,0.0776588149362,-0.171913163987,0.604018664394,0.660784530615,0.117070884783
"Cre03.g156900.t1.1|PACid:19872177__Cre06.g283950.t1.1|PACid:19863027__Cre06.g284200.t1.1|PACid:19862969__Cre06.g284250.t1.1|PACid:19863754__Cre06.g285250.t1.1|PACid:19864033__Cre12.g548400.t1.1|PACid:19874556__Cre12.g548950.t1.1|PACid:19874871__Cre23.g766250.t1.1|PACid:19858900__Cre32.g781300.t1.1|PACid:19862251",-0.59723470203,0.0377625384369,0.182334504389,0.32934963095,-0.198109276603,0.24895150604,-0.120311613532,0.0512414612554,-0.127793720735,0.182188304655,0.373147694048,0.367558010959
"Cre06.g282800.t1.1|PACid:19863437",-0.648861517548,0.305727680877,-0.25355728806,0.204595311108,-1.17867328417,1.00877888057,-0.51698621971,0.250339557573,-2.23409968315,0.830422557344,-0.0280633338285,0.561195380376
"Cre03.g208050.t1.1|PACid:19871556",-0.625155207975,0.412414561499,-0.92699737305,0.0825526247605,-0.618386943272,0.524615197786,-0.677366816569,0.221930117881,-0.395726230795,0.0328139922769,-0.453060738261,0.001
"Cre14.g630800.t1.2|PACid:19860463",-0.475525932392,0.236881978992,-1.19520232127,0.122961264757,-0.513132211066,0.128970855091,-1.54012482093,0.290123239025,-0.65692885298,0.102319339277,-0.474172877837,0.10771981238
"Cre02.g145800.t1.1|PACid:19869306",0.325781668706,0.32215609155,0.635511537482,0.347892122269,-0.114299799927,0.217437659884,-0.979418079991,0.27973148456,0.547308797878,0.138873850964,0.746132598685,0.164148793589
"Cre12.g508750.t1.1|PACid:19874008",-0.483671192026,0.314103232585,-1.01037331573,0.591406891655,0.55007391326,0.0941020797176,-1.09832896903,0.524724196922,0.620321160837,0.228652029162,-0.548184814306,0.288076172267
"Cre09.g410700.t1.1|PACid:19862286",-0.0760125167468,0.313942374858,0.974218944851,0.494234721689,-0.12847640954,0.150579618658,-0.481562632004,0.262684775365,-0.208113583736,0.312754372667,0.925407827878,0.222284818218
"Cre10.g456050.t1.1|PACid:19872778",0.217701591714,0.001,1.59083423308,0.0605310069704,-0.522020353849,0.291846704612,-0.910872300092,0.155757830185,0.463086634745,0.001,1.70526941623,0.001
"Cre01.g007700.t1.2|PACid:19865904",-0.689043451716,0.0284661908553,-0.394307582287,0.176853984202,0.11728838485,0.276600423992,-1.78139765648,0.104239291967,-0.00982073834962,0.208670168469,0.670259377482,0.299968786331
"Cre06.g258700.t1.2|PACid:19863104",-0.750323940064,0.268512775271,-1.19127010545,0.170610608057,0.134997204844,0.37422062938,-0.30051427264,0.157534923215,0.298251529672,0.191170684349,0.0671167739052,0.588402218494
"Cre16.g664550.t1.1|PACid:19861345",-0.741729944941,0.230652724171,0.127118436154,0.219259469994,-0.729585410912,0.355506645541,0.722723434759,0.213563764075,0.283938432771,0.216889094023,0.233618776446,0.399346696475
"Cre01.g052100.t1.1|PACid:19865483",-0.662899947802,0.0707075909619,0.0250302524726,0.001,-0.219298744194,0.170310486475,1.36716269572,1.40612899498,0.775632969141,0.401912270333,-0.451950982203,0.204750091741
"Cre05.g234100.t1.1|PACid:19868131",-0.329347219511,0.0397013127507,-0.107631657046,0.001,-1.43120744829,0.001,-0.881214964917,0.001,-0.131047680788,0.266287428495,1.21611652542,0.0568712025233
"Cre13.g598050.t1.2|PACid:19870420",0.0433511361784,0.0568260288498,-0.652916495817,0.001,0.367773094641,0.0277044986199,-0.669216768549,0.187503722878,0.840086490243,0.0391462575721,-0.799648625236,0.001
"Cre03.g189250.t1.1|PACid:19871068",0.188434151173,0.110744406145,0.370271310168,0.10612952056,-0.791006185564,0.326844480912,0.103372191535,0.001,-0.124400388603,0.385624724445,0.80829900828,0.0278872967045
"Cre12.g498500.t1.1|PACid:19875135",1.20909380107,0.350463791117,-0.342237023994,0.001,-0.789238075954,0.255030502455,1.4784482539,0.601350806807,0.159310595676,0.23853157816,0.0485636886336,0.302575709209
"Cre06.g273300.t1.1|PACid:19863516",-0.173884019838,0.102654763439,-0.30610788831,0.317524702068,1.35595138109,0.122478872172,-0.30233541361,0.192303437102,-0.712795382217,0.196075214162,0.082012720168,0.548293296738
"Cre12.g551800.t1.1|PACid:19875300",0.622638514288,0.109480790416,1.52158379232,0.838389911749,-0.98776196317,0.001,0.566558753782,0.0850678563963,0.123051888411,0.63756878087,0.868187599824,0.204359755606
"Cre02.g108850.t1.1|PACid:19868817",-0.221309694388,0.738519079709,-2.10430171686,0.717806076916,-0.185840692316,0.271692805967,-0.374003753371,0.138134697166,0.337417197279,0.414819243388,-0.141860951015,0.649263016422
"Cre01.g020900.t1.2|PACid:19866020",-0.147834355208,0.306004654598,0.540712686464,0.136274280625,0.0423701190299,0.217900815265,-0.0924320070953,0.18978349631,-0.0443553394952,0.108577555034,0.976593996724,0.347420047376
"Cre03.g164000.t1.1|PACid:19872009",-0.261917619554,0.635658791403,-1.04685396768,0.001,-0.430315858908,0.447070417996,1.0694748722,0.0523092469521,-0.832904718072,0.001,-1.61887690418,0.817480510555
"Cre03.g203850.t1.1|PACid:19871696",-0.147428747841,0.498084587806,-0.202056742703,0.0942430408859,-0.537427518716,0.348429980152,0.0630106815069,0.447878849939,-0.84862007071,0.178054868721,0.432201256066,0.392980686984
"Cre11.g468450.t1.1|PACid:19860002",-0.129070564406,0.253631032235,0.68748423836,0.178158417922,-0.277964358594,0.376918454513,-0.114742965869,0.382933494334,0.0678764312607,0.425539261783,1.76303195058,0.190093825623
"Cre17.g721500.t1.1|PACid:19866996",0.457496069593,0.31607761019,1.1831951675,1.04862761245,-0.0309968695232,0.349187302431,0.866346510798,0.256542890109,0.235271869856,0.419984924927,1.25766530568,0.446765099132
"Cre06.g272950.t1.2|PACid:19864003",-0.23244483978,0.124135201059,-0.180481385568,0.683697599387,-1.03401863527,0.221294472345,-0.590396670773,0.0703185440769,-0.589999297522,0.403078271123,0.893160909208,0.470639535846
"Cre02.g075700.t1.1|PACid:19868797",0.171874391203,0.917302208653,-2.62757397644,1.07883495139,-0.639891680482,0.001,-0.0283214697156,0.5640963278,-0.27824952763,0.249976974503,0.35563341314,0.0900489597495
"Cre10.g456050.t1.1|PACid:19872778__Cre10.g456100.t1.1|PACid:19872642",0.506898075176,0.10820338655,1.45479012542,0.122137509952,-0.564711268801,0.160870501497,0.37355490516,0.274645855864,0.769311091579,0.0579477627747,0.763920328986,1.74401386844
"Cre06.g310750.t1.1|PACid:19864286",0.289100661957,0.0254214601022,0.883516817065,0.618308605048,-0.388754333448,0.001,0.632527058167,0.138241301143,-0.309768475847,0.108714912266,0.736760690384,0.109002821228
"Cre13.g573400.t1.1|PACid:19870726",0.171590962329,0.73155748518,-1.93638238147,0.61120243223,-0.692351212954,0.228413345913,-0.166592998734,0.419716928635,-0.262471822902,0.188638680426,-0.818757819614,0.001
"Cre01.g005150.t1.1|PACid:19865378",-0.972969706365,0.207081730804,0.071754339588,0.24324858466,-0.110277460486,0.323904991482,-1.01934633271,0.135215557591,0.866798983885,0.30142196406,0.00314195466756,0.384966417902
"Cre13.g583550.t1.1|PACid:19870104",0.105206106059,0.254114867823,-1.68618987836,0.607745875747,-0.834719314729,0.189253703098,0.582743599513,0.00150500087114,-1.13719305486,0.174560859445,-0.258853555842,0.338392383714
"Cre04.g214150.t1.2|PACid:19873740",-0.907994312093,0.258772473816,-2.59638987832,0.353721423383,-2.56552839418,0.41393056102,0.168952686094,0.750926525161,-2.89507919991,0.333435435466,-0.705797028554,0.371972269528
"Cre06.g298650.t1.1|PACid:19864016__Cre19.g751750.t1.1|PACid:19862190",-0.437907111232,0.0856204537569,-0.919411394913,0.001,-0.897250539648,0.001,-1.77021205433,0.001,-1.71206863211,0.001,0.216808412961,0.183852091958
"Cre17.g717800.t1.1|PACid:19867541",-0.548997244806,0.374130642682,0.322962832455,0.001,-0.493986494365,0.001,0.823072171594,0.001,-0.379497280561,0.001,1.07243784143,0.0908763392392
"Cre02.g081050.t1.1|PACid:19869571",-0.889591973172,0.3161185278,-1.53211995823,0.174960347951,-1.93233477707,0.430293631318,-2.20957357176,0.215962058248,-1.3422643801,0.24500651232,-0.964847034991,0.285232548184
"Cre06.g293850.t1.1|PACid:19863862",-0.0505063523095,0.252722099588,0.212204398971,0.0587471391593,-0.309335824314,0.240173034963,-0.595102199665,0.0450547634945,0.155594995456,0.131215872443,0.765916672509,0.271009206579
"Cre12.g534800.t1.1|PACid:19874769",-1.04259458252,0.271795553319,0.0591212960207,0.207224012095,-0.00571975072086,0.377633726076,-1.82605648037,0.219624671124,0.0980241308364,0.349816521913,0.201679205198,0.179608192422
"Cre12.g537000.t1.1|PACid:19873868",0.0976318891534,0.529815986263,-0.676353924337,0.001,0.591196841221,0.274503002445,-1.51191423175,0.223778604574,1.34220621518,0.256061962697,1.37944100023,0.959838694274
"Cre16.g694400.t1.1|PACid:19861668",0.0598817078939,0.223411213302,-0.129095299646,0.269948481467,-0.147134909425,0.124808903581,0.0345837734727,0.0712595389872,-0.202567777009,0.0392501647558,0.730831439941,0.290036490844
"Cre02.g101400.t1.1|PACid:19868482",-0.0272138493617,0.553628939923,0.772154829676,0.976373564825,-0.730492694806,0.953786241925,-0.288130215088,0.179368260899,-0.830063045863,0.2058543434,0.772978436794,0.508825919388
"Cre03.g164600.t1.1|PACid:19871593",-0.884592709606,0.71025230718,-1.27708360682,1.49726792439,-1.69373338309,0.822420190377,-0.619931853154,0.001,-1.45126614354,0.982110172075,0.897044760273,0.154788630173
"Cre10.g433200.t1.1|PACid:19872932__Cre10.g433250.t1.1|PACid:19873033",-0.0275593852257,0.179406015854,-0.914134284286,0.252940848687,-0.410321129126,0.144334579423,-0.777806983541,0.283053424405,-0.219056898908,0.148613534585,-0.232482924784,0.689184008035
"Cre12.g532100.t1.1|PACid:19874010",-0.217732812593,0.0306793670233,-0.755226065711,0.001,-0.470897840177,0.120605831689,-0.522669225276,0.0111751740536,0.607951962141,0.999063377369,-0.0874151819433,0.247777475809
"Cre22.g764000.t1.2|PACid:19861946",-0.226117021731,0.068551723841,0.0800833544489,0.0722058600911,0.421934882478,0.0827991398403,0.0512988400851,0.647737745675,0.11796064339,0.001,1.65980797694,0.001
"Cre06.g295450.t1.1|PACid:19863016",-0.703615246002,0.265353638395,0.083515707835,0.173987528151,0.730766315806,0.245886787992,-2.41439280779,0.558299990806,1.16396732818,0.0979867629515,0.178210150767,0.110667954927
"Cre06.g283950.t1.1|PACid:19863027__Cre06.g284250.t1.1|PACid:19863754__Cre06.g285250.t1.1|PACid:19864033__Cre32.g781300.t1.1|PACid:19862251",0.26135080492,0.364680202395,-0.555357986087,0.115309753713,-0.449285728847,0.820193070001,-0.18977106317,0.768487197655,0.156202582706,0.106542901223,-0.0486007333297,0.0907502281474
"NCBI|BK000554.2|DAA00930.1|28269752|TPA_inf: TPA_exp: photosystem II reaction center protein H [Chlamydomonas reinhardtii].",-0.096218232668,0.135462421218,-0.983465929543,0.35268738882,-0.233827662754,0.287980732366,-0.651472077824,0.229417031287,0.0710886188963,0.494070425209,-1.04212934256,0.680792861632
"Cre06.g304300.t1.1|PACid:19863003",-0.501946191041,0.001,0.790189752379,0.0493212013497,0.0748780208625,0.001,-0.617189270375,0.304491439093,-0.203790598823,0.0567984344291,-0.509962351851,0.900884589925
"Cre13.g568800.t1.1|PACid:19870361",-0.111379177871,0.148054882896,-0.324556261143,0.169602168502,-0.515491585355,0.0807553122169,-0.992621608876,0.134781580503,0.0271137361319,0.162951192653,0.386777008684,0.0735661998037
"Cre03.g172000.t1.1|PACid:19871081",-0.843402178247,0.367816951434,-1.09759161732,0.309423700155,-0.127683959571,0.244032487645,-0.205186604917,0.595306158217,0.183637763142,0.277103761931,-0.14694715036,0.454073887126
"Cre12.g483950.t1.1|PACid:19873861",-0.355512499772,0.291082353784,0.581212670556,0.389908548895,-0.103959174568,0.0927855255283,-0.712835142008,0.367180156132,0.29388935906,0.10087640834,0.577771516323,0.160394123923
"Cre01.g060950.t1.1|PACid:19865128",-0.728230982343,0.143319150581,-0.162703733298,0.142374290668,0.613655346985,0.100291339738,-1.20405824023,0.187183535308,0.688779612227,0.22458209447,0.237292801269,0.285586053552
"Cre12.g552200.t1.1|PACid:19875027",-0.163246575407,0.379275505577,-0.409051474611,0.189879705546,-0.98807383223,0.204212571156,-0.450768624277,0.527808007135,-1.07923327924,0.224603022814,0.51936203761,0.674129736771
"Cre01.g034400.t1.1|PACid:19866069",-0.342155752225,0.181094426471,-0.715953557809,0.0744522245603,-0.0023605860367,0.585431303578,-0.334875973918,0.117523422368,-0.783232348238,0.305736767058,-0.369076214001,0.710993421645
"Cre29.g778200.t1.1|PACid:19866436",0.142706651918,0.116690545168,0.175986817042,0.356971663094,-0.893672153139,0.191173941781,-0.356684201768,0.325835515656,-0.367967092052,0.261349659208,1.90013091087,0.180404198917
"Cre06.g264750.t1.1|PACid:19863474__Cre06.g264950.t1.1|PACid:19863350__Cre06.g265350.t1.1|PACid:19863864__Cre06.g266700.t1.1|PACid:19863273__Cre06.g268050.t1.1|PACid:19864260__Cre06.g268300.t1.1|PACid:19863816__Cre06.g271350.t1.1|PACid:19863688__Cre06.g273900.t1.1|PACid:19864258__Cre06.g274200.t1.1|PACid:19863184__Cre06.g274800.t1.1|PACid:19864160__Cre06.g275850.t1.1|PACid:19863951__Cre06.g276500.t1.1|PACid:19863794__Cre06.g276950.t1.1|PACid:19863435__Cre12.g504500.t1.1|PACid:19874233__Cre12.g504750.t1.1|PACid:19874899__Cre12.g505550.t1.1|PACid:19875267__Cre12.g506250.t1.1|PACid:19874395__Cre13.g570100.t1.1|PACid:19870013__Cre13.g590800.t1.1|PACid:19870365__Cre13.g591150.t1.1|PACid:19870470__Cre17.g708550.t1.1|PACid:19867301__Cre17.g709200.t1.1|PACid:19867617__Cre17.g710400.t1.1|PACid:19867527__Cre17.g711700.t1.1|PACid:19867158__Cre17.g713400.t1.1|PACid:19867550__Cre17.g714100.t1.1|PACid:19866732__Cre17.g714500.t1.1|PACid:19867193",-0.589255096652,0.139089439267,0.534526066233,0.102815944387,-0.6451202516,0.583285207285,-0.547529751226,0.19046929834,0.367109314721,0.41168367053,1.48845559647,0.161438875048
"Cre07.g339150.t1.1|PACid:19859233",-1.06681410148,0.177138973491,-1.56486522345,0.338294762032,-0.625459760085,0.216929877831,0.284884292184,0.293456511932,-1.03266868227,1.01276160677,-0.352983841742,0.485373385952
"Cre03.g182150.t1.1|PACid:19872170",-0.760304748559,0.981698666466,-0.00838847022546,0.995647628586,0.238236782818,0.18927542563,-0.124752050631,0.284057925295,0.415500411031,0.210082560039,-0.595721452364,0.141469139447
"Cre01.g002300.t1.1|PACid:19865676",0.257101264554,0.313116689972,0.361536416236,0.472934203741,-0.517117460421,0.256906095012,0.203489383836,0.156751763765,-0.110274234525,0.683542795203,0.962838090833,0.692362281554
"Cre09.g416150.t1.1|PACid:19862360",0.102234588532,0.432534254585,0.24694376969,0.412224678712,-1.02101206877,0.104214285337,0.208661159323,0.228875756376,-0.504510289747,0.416826867248,0.849987043067,0.170706894128
"Cre12.g513200.t1.1|PACid:19874869",-0.251626518629,0.181823523064,-0.653412791978,0.681711513652,-0.295600092565,0.360260397046,-0.448700998527,0.204778481708,-0.454794575806,0.104567916518,0.724744851574,0.66585155693
"Cre02.g091550.t1.1|PACid:19868458",-0.428025895632,0.291949273662,0.720051264429,0.0103747906141,0.375244761514,0.447178744871,-0.377644530144,0.110168256682,0.61750297805,0.125152675732,0.98276305259,0.471253756518
"Cre10.g452450.t1.1|PACid:19872654",-0.684103599078,0.367563139202,-0.134104315368,0.124345639578,-0.82207290023,0.174080606823,0.397789517977,0.0839735358858,-0.0841140045701,0.162837126765,-0.181610086122,0.126669466204
"Cre10.g446350.t1.2|PACid:19873282",-1.01152256499,0.001,-0.876492394573,0.0313493479094,-0.0545794030999,0.335474456139,-1.16709505932,0.329729818399,-0.284221919336,0.251446786078,-0.701577879574,0.001
"Cre12.g514850.t1.1|PACid:19875426",-0.23250308509,0.125814070424,-0.153112084529,1.02783827627,-1.03296957701,0.174596435622,-0.521288190024,0.001,0.271934746294,0.229370944064,0.837968166067,0.361315653457
"Cre01.g010900.t1.1|PACid:19866296",-0.487111930103,0.0980555763742,-0.754863666259,0.557477571058,-0.308616634706,0.0937436144103,-1.42289573243,0.604967940657,0.0849994529014,0.354764293158,-0.0714854644202,0.155941679351
"Cre12.g560950.t1.1|PACid:19875155",-0.356356657945,0.348224446209,-0.504795374058,0.001,0.24573795649,0.163096073109,-0.288002752024,0.285248182392,1.23224411261,0.359312904704,-1.6740923074,0.577109278099
"Cre13.g572900.t1.2|PACid:19870112",-0.0214324989775,0.0931911704038,0.400137193047,0.37783923187,-0.270862922786,0.56713396536,-0.673692096088,0.0753939151169,-0.555789028623,0.432679318428,0.663570483065,0.839611111725
"Cre02.g122250.t1.1|PACid:19869487",-0.6555213102,0.136762418157,-0.826168612606,0.415165098544,-1.37042351799,0.074561217734,-0.317975625059,0.234103730392,-1.28032554697,0.144460213746,-0.317381327157,0.546608267106
"Cre13.g576750.t1.1|PACid:19870004",0.0410376604045,0.17298224438,-0.925175440562,0.0992209079316,0.100023659882,0.1271730398,-0.476211499311,0.0656231950934,0.344746234033,0.308463612512,-0.34576069574,0.000281775042795
"Cre10.g423300.t1.1|PACid:19872697",0.327653520965,0.224766500412,1.42535952194,0.293872336032,0.162040703647,0.743000395026,-0.299814356867,0.29236174489,0.671896978777,0.473789400261,1.16174006954,0.301537764003
"Cre02.g124800.t1.1|PACid:19869523",-0.227547166228,0.482736344936,-0.518209171521,0.37182039582,-0.384425054987,0.509964524264,-0.752984714518,0.172134302912,-0.528330994156,0.315512193128,-0.269718575537,0.707248403141
"Cre07.g315700.t1.1|PACid:19859098",-0.410360075604,0.001,-0.253917996623,0.090714362218,0.195440867776,0.292146212679,-1.29484694218,0.274362963727,0.579346681149,0.238418622124,-0.684846771435,0.001
"Cre26.g773000.t1.2|PACid:19862024",-1.14399019795,0.001,-0.447761247441,0.0522710644584,-0.0917705488036,0.174989411737,-0.980262432376,0.001,0.00251250339158,0.435669730722,0.762299786413,0.40890049228
"Cre10.g424450.t1.1|PACid:19873331",0.173167188694,0.370683441272,-0.561511845531,0.140687578165,-0.764306260123,0.151877134703,0.0529098981294,0.152347337282,-0.355753112857,0.140026188366,0.0476317330099,0.494608624371
"Cre06.g257150.t1.1|PACid:19863949",-0.447719112692,0.0710037573037,-0.744247010264,0.0888050731774,-0.149240435649,0.001,-0.407076810841,0.0513245969519,-0.546582429023,0.229705533152,0.222406549466,0.001
"Cre13.g588100.t1.1|PACid:19870340",-0.328634232571,0.19912263604,-0.529453990195,0.132694276755,0.410859187451,0.179073465414,-1.47829008718,0.200863707404,0.57035529748,0.156458989731,-0.676901988405,0.057716668464
"Cre09.g411900.t1.2|PACid:19862358",-0.389638903673,0.246386017119,0.319665084377,0.326320424582,-0.515555722366,0.121967224273,0.0949832296248,0.429388594781,-0.516088030168,0.295788414131,1.21610039259,0.457942637284
"Cre13.g596500.t1.1|PACid:19870329",-0.166217684101,0.136082004585,0.267161299468,0.0228185847241,-0.67780956274,0.380667982478,0.000362378484952,0.751647682073,-0.831201080374,0.138447436589,-0.336214261315,0.774765926646
"Cre02.g096150.t1.1|PACid:19869079",0.279652066402,0.298993188876,1.54562152631,0.140269227923,-0.256914539692,0.001,0.017650756985,0.173352941868,0.199783366119,0.0772083332429,0.658894193684,0.0105253914776
"Cre14.g619100.t1.1|PACid:19860553",-0.428855914474,0.0324386113898,-0.345081214403,0.0655272529973,-0.978622459113,0.926576208749,-0.500411862873,0.207588180023,0.0172189511107,0.253613186684,0.542072015707,0.287854894528
"Cre01.g061100.t1.1|PACid:19865901",-0.219980114181,0.139154755873,-0.172808596169,0.155437878961,-0.890475994338,0.822865415801,-1.01463743546,0.0943669009546,-0.394533448206,0.948970067435,0.0356941627684,0.0886133841116
"Cre12.g509750.t1.1|PACid:19874926",-0.048138046768,0.471380625468,0.0949219061978,1.01332920043,-0.632542036886,0.11655593514,-0.263893778742,0.102130237232,0.537931072187,0.136048119357,0.762588703088,0.615518021826
"Cre12.g517150.t1.1|PACid:19875169",-0.889630059298,0.0301725525916,-1.28089250186,0.349561507954,-0.185762634266,0.227553374291,-1.37566380894,0.102707343896,-0.212226628027,0.236226152952,-0.0560272851723,0.482680784715
"Cre01.g033550.t1.1|PACid:19865819",0.28833656389,0.108854163919,-0.39067742186,0.576748096692,-1.00198126072,0.0946307951156,-0.543948072925,0.111311335083,-0.631442158663,0.0620372871674,1.3226766173,0.193368946871
"Cre07.g320600.t1.1|PACid:19859742",0.134705240554,0.0817466111343,-1.39998188697,0.001,0.745188900338,0.001,-0.778248912308,0.001,1.05824175206,0.001,0.852230610463,0.272051433623
"Cre01.g005050.t1.1|PACid:19865340",0.563942142047,0.364452631484,0.648095077518,0.269552370239,-1.88176451449,1.43583609392,0.564761238327,0.360435431589,-0.506751574492,0.400443476965,0.380525296639,0.668265592828
"Cre32.g781300.t1.1|PACid:19862251",0.212239067275,0.427055500162,0.16976610966,0.214363119803,-0.096373251074,0.131204945103,0.33629234679,0.155550683963,0.479616475055,0.25452237783,0.290292898106,0.0942472216637
"Cre09.g408200.t1.1|PACid:19862598",0.317458505279,0.0534811264313,0.800780857616,0.0219241399878,-0.0141213638973,0.180076195148,-0.840788105318,1.25497827866,-1.42094510203,0.490823429176,0.529867505336,0.001
